post_id,user_id,username,text,hashtags,mentions,timestamp,like_count,reply_count,retweet_count,quote_count,bookmark_count,impressions,followers_count,following_count,verified,bio,location,language,is_reply,in_reply_to_user_id,referenced_tweet_id,referenced_tweet_type,gender,age_group,region,demographic_source,conversation_id,display_name,category,verified_type
1900000000000889516,3000161905,nadiadiallo,"@sarai.diallo Not sure I buy the 29.0% number, but directionally this tracks.",RealEstate,sarai.diallo,2025-09-02T14:35:49.000Z,62,2,8,2,17,1165,167,231,False,Political Analyst. Formerly at a much smaller company. Recovering perfectionist.,"Bangkok, Thailand",th,True,3000045147,1900000000000013318,replied_to,Female,45-54,Asia-Pacific,ML-inferred (profile+text model),1900000000000013318,Nadia Diallo,Real Estate,none
1900000000000367197,3000111817,bianca_okafor,@miloaoki This tracks with what Harborline Ferries reported too.,DigitalNomad,miloaoki,2025-09-02T14:39:03.000Z,314,53,65,12,63,3696,5311,282,False,Product Designer. Occasionally I know what I'm talking about. Views are my own.,"Austin, TX",en,True,3000002614,1900000000000036993,replied_to,Female,25-34,North America,self-reported (onboarding survey),1900000000000036993,Bianca Okafor,Travel,none
1900000000010186605,3000213889,anya_park,"@aaliyahkal26 Not sure I buy the 62.6% number, but directionally this tracks.",,aaliyahkal26,2025-09-02T14:52:45.000Z,127,30,10,2,8,3957,1319,112,False,"UX Designer. Writing about it as I go. Long-time lurker, occasional poster.","Buenos Aires, Argentina",es,True,3000142691,1900000000000319008,replied_to,Male,25-34,Latin America,ML-inferred (profile+text model),1900000000000319008,Anya Park,Books & Literature,none
1900000000003225956,3000259929,yukinai99,"@owencas63 Not sure I buy the 24.4% number, but directionally this tracks.",,owencas63,2025-09-02T15:08:02.000Z,6,0,1,0,1,2514,131,169,False,Game Developer. Occasionally I know what I'm talking about. Occasional hot takes.,"Zurich, Switzerland",de,True,3000186350,1900000000003189180,replied_to,Female,45-54,Europe,third-party data panel,1900000000003189180,Yuki Naidoo,Education,none
1900000000000878946,3000241784,aminacosta,"Hot take: a hidden gem hostel gets more attention than it deserves. The real story is overtourism pushback, not a hidden gem hostel. Change my mind.",Wanderlust,,2025-09-02T17:02:42.000Z,102,17,28,1,14,9660,12713,195,True,Startup Founder. DMs open.,"Toronto, Canada",en,False,,,,Female,55-64,North America,third-party data panel,1900000000000878946,Amina Costa,Travel,blue
1900000000002500166,3000020521,thelindqvist,@cholm This tracks with what the county council reported too.,LocalNews,cholm,2025-09-02T18:12:07.000Z,195,35,51,16,37,3174,14036,13,False,Stand-up Comedian. Writing about it as I go. Not a financial advisor.,"New York, NY",en,True,3000049214,1900000000001696245,replied_to,Female,25-34,North America,self-reported (onboarding survey),1900000000001696245,Mei Lindqvist,Politics,none
1900000000002724173,3000232740,ximenasilva,@yaradel84 Following up on this — a small local team shared something similar last couple of weeks.,AdoptDontShop;CatsOfTwitter;Pets,yaradel84,2025-09-02T18:16:28.000Z,111,27,6,1,28,1844,751,77,True,"Environmental Consultant. Trying to post less, failing consistently. Trying to make things a little better.","Bengaluru, India",en,True,3000048401,1900000000002354255,replied_to,Female,35-44,Asia-Pacific,self-reported (onboarding survey),1900000000002354255,Ximena Silva,Pets & Animals,blue
1900000000002854339,3000093602,gretamensah,Something I keep coming back to: this is exactly the kind of nuance missing from most coaching carousel rumors coverage.,,,2025-09-02T18:25:33.000Z,1071,209,91,33,265,15859,25563,33,False,Podcast Host. Coffee-powered.,"Denver, CO",en,False,,1900000000002677382,quoted,Male,35-44,North America,self-reported (onboarding survey),1900000000002854339,Greta Mensah,Sports,none
1900000000008273331,3000062834,amina_marchetti,RT @leila_kapoor: 45.4% swing since last year and playoff seeding scenarios still manages to surprise me.,,,2025-09-02T18:34:29.000Z,131,37,24,6,17,3692,2101,126,False,Software Engineer. Occasionally I know what I'm talking about. Retweets are not endorsements.,"Accra, Ghana",en,False,,1900000000000339064,retweeted,Male,25-34,Middle East & Africa,ML-inferred (profile+text model),1900000000008273331,Amina Marchetti,Sports,none
1900000000013113748,3000215036,naomi_havel,"@priyanka.reyes This. AI use policies in classrooms is the actual bottleneck here, not a curriculum overhaul fight.",,priyanka.reyes,2025-09-02T18:39:20.000Z,33,9,2,0,7,1099,988,70,False,Stand-up Comedian. Writing about it as I go. she/her,"Manila, Philippines",en,True,3000195585,1900000000006417470,replied_to,Female,45-54,Asia-Pacific,inferred from engagement graph,1900000000000366060,Naomi Havel,Education,none
1900000000010941628,3000300610,emil_costa,@gretakau61 Curious how this plays out over the next quarter.,,gretakau61,2025-09-02T19:26:37.000Z,84,15,9,0,5,1405,19,367,False,Documentary Filmmaker. Occasionally I know what I'm talking about. Opinions subject to change.,"Chicago, IL",en,True,3000116187,1900000000001945851,replied_to,Male,45-54,North America,ML-inferred (profile+text model),1900000000000402904,Emil Costa,Lifestyle,none
1900000000010876550,3000296038,ximenaschmidt,"RT @ximenamen84: Just spent an hour reading about injury report fallout. Three things stood out: cost, adoption speed, and how Meridian United is positioning against everyone else.",Basketball,,2025-09-02T19:26:54.000Z,3,0,0,0,0,107,3,170,False,Travel Blogger. Formerly at a much smaller company. Mostly here for the memes.,"Bengaluru, India",en,False,,1900000000002139857,retweeted,Male,25-34,Asia-Pacific,ML-inferred (profile+text model),1900000000010876550,Ximena Schmidt,Sports,none
1900000000006081809,3000040376,tobiasmul3,"Low-key, this is exactly the kind of nuance missing from most satellite constellation congestion coverage.",,sofie.lindberg,2025-09-02T20:02:02.000Z,7,0,0,0,0,124,62,51,False,Freelance Writer. Building in public.,Singapore,en,False,,1900000000003273908,quoted,Female,35-44,Asia-Pacific,self-reported (onboarding survey),1900000000006081809,Tobias Muller,Science & Space,none
1900000000010409277,3000215036,naomi_havel,"@njorogeleila lol yep, called it.",Parenting;MomLife,njorogeleila,2025-09-02T20:44:34.000Z,42,11,12,0,4,3962,988,70,False,Stand-up Comedian. Writing about it as I go. she/her,"Manila, Philippines",en,True,3000106461,1900000000007836040,replied_to,Female,45-54,Asia-Pacific,inferred from engagement graph,1900000000007836040,Naomi Havel,Parenting & Family,none
1900000000005272582,3000215036,naomi_havel,Bookmarking this take on a home gym setup for later.,Wellness,,2025-09-02T21:27:34.000Z,196,43,19,8,53,3505,988,70,False,Stand-up Comedian. Writing about it as I go. she/her,"Manila, Philippines",en,False,,1900000000000140184,quoted,Female,45-54,Asia-Pacific,inferred from engagement graph,1900000000005272582,Naomi Havel,Fitness & Wellness,none
1900000000014356185,3000368156,anaosei,"RT @tnakamura: a small local team just announced changes around a bird that learned a new word. Early reactions are mixed — some of the discourse is hype, some of it is legitimate concern about a cat's 3am zoomies.",AdoptDontShop;Pets;CatsOfTwitter,,2025-09-02T21:29:26.000Z,62,3,10,0,17,2007,544,309,False,Voice Actor. Writing about it as I go. they/them,"Ho Chi Minh City, Vietnam",vi,False,,1900000000004795634,retweeted,Female,25-34,Asia-Pacific,census-calibrated estimate,1900000000014356185,Ana Osei,Pets & Animals,none
1900000000008613311,3000002614,miloaoki,"If you work anywhere near offshore wind buildout, the next few days matters more than usual. Solmere Power is setting the pace and everyone else is reacting.",EVs,,2025-09-02T21:37:28.000Z,182,25,24,2,31,3190,351,140,False,Startup Founder. Occasionally I know what I'm talking about. Coffee-powered.,"Denver, CO",en,False,,,,Female,18-24,North America,ML-inferred (profile+text model),1900000000008613311,Milo Aoki,Climate & Energy,none
1900000000009962673,3000198274,naomirossi,"Basecamp Silicon just announced changes around the return-to-office mandate debate. Early reactions are mixed — some of the discourse is hype, some of it is legitimate concern about a down-round funding raise.",Business,,2025-09-02T21:37:51.000Z,92,5,5,1,7,998,222,547,False,Climate Researcher. Recovering perfectionist.,"Ho Chi Minh City, Vietnam",vi,False,,,,Male,25-34,Asia-Pacific,ML-inferred (profile+text model),1900000000009962673,Naomi Rossi,Business & Startups,none
1900000000007515619,3000108780,yaoki,RT @owenlindqvist: Every year someone declares transit funding bills 'solved.' Every year we find out it wasn't.,,,2025-09-02T22:09:05.000Z,65,7,10,3,5,3639,1394,344,False,"UX Designer. Two kids, one dog, zero free time. he/him","New York, NY",en,False,,1900000000006717267,retweeted,Male,45-54,North America,platform-provided estimate,1900000000007515619,Yuki Aoki,Politics,none
1900000000014903191,3000032435,vossamina,"@tariqadeyemi Same experience here, honestly thought it was just me.",Ethereum;Blockchain,tariqadeyemi,2025-09-02T22:19:46.000Z,150,9,46,5,37,5242,23871,108,True,Copywriter. Plant parent.,"Seoul, South Korea",ko,True,3000002344,1900000000004255466,replied_to,Male,25-34,Asia-Pacific,platform-provided estimate,1900000000003754858,Amina Voss,Crypto & Web3,blue
1900000000006880196,3000226660,kenji.basha,"RT @kwamefernandez: a small local team just announced changes around the joys of a clean inbox. Early reactions are mixed — some of the discourse is hype, some of it is legitimate concern about finally finishing a home project.",SlowLiving;SelfCare;MorningRoutine,,2025-09-02T23:59:20.000Z,1,0,0,0,0,90,318,718,False,"Civil Engineer. Two kids, one dog, zero free time. Retweets are not endorsements.","Cairo, Egypt",ar,False,,1900000000004919958,retweeted,Male,35-44,Middle East & Africa,ML-inferred (profile+text model),1900000000006880196,Kenji Basha,Lifestyle,none
1900000000012640722,3000032435,vossamina,"@zaradia8 Same experience here, honestly thought it was just me.",Books,zaradia8,2025-09-03T00:05:51.000Z,333,12,25,7,75,15821,23871,108,True,Copywriter. Plant parent.,"Seoul, South Korea",ko,True,3000100879,1900000000007038676,replied_to,Male,25-34,Asia-Pacific,platform-provided estimate,1900000000007038676,Amina Voss,Books & Literature,blue
1900000000010418187,3000257740,calebochoa,"RT @rafaelschmidt: Question for people closer to cross-play matchmaking issues than me — is the 36.1% figure from Ironpeak Games holding up under real conditions, or is that a best-case number?",IndieGames;Gamer;PCGaming,,2025-09-03T00:38:05.000Z,118,34,32,2,9,2884,14,202,False,"High School Teacher. Two kids, one dog, zero free time. Always learning.","Melbourne, Australia",en,False,,1900000000002864731,retweeted,Female,45-54,Asia-Pacific,self-reported (onboarding survey),1900000000010418187,Caleb Ochoa,Gaming,none
1900000000003044500,3000142691,aaliyahkal26,Quick thought: the awards-season buzz hit different this time.,TVTalk,,2025-09-03T00:43:38.000Z,17,1,5,0,4,2368,1270,191,True,"Textile Designer. Trying to post less, failing consistently. Plant parent.","Montreal, Canada",fr,False,,,,Male,45-54,North America,ML-inferred (profile+text model),1900000000003044500,Aaliyah Kallas,Entertainment,blue
1900000000011234113,3000260331,kenjilindberg,"@nikolai.okafor This. a new coffee order is the actual bottleneck here, not a spontaneous day trip.",Lifestyle,nikolai.okafor,2025-09-03T04:01:20.000Z,1,0,0,0,0,288,696,153,False,Real Estate Agent. Occasionally I know what I'm talking about. Retweets are not endorsements.,"Bogotá, Colombia",es,True,3000094115,1900000000006610295,replied_to,Male,25-34,Latin America,self-reported (onboarding survey),1900000000000837010,Kenji Lindberg,Lifestyle,none
1900000000005930836,3000186350,owencas63,@bjornnjo41 This tracks with what the elections commission reported too.,,bjornnjo41,2025-09-03T04:15:28.000Z,166,36,33,5,23,3420,3199,181,True,Software Engineer. Here for the discourse.,"Toronto, Canada",en,True,3000184100,1900000000002229385,replied_to,Female,25-34,North America,self-reported (onboarding survey),1900000000000121790,Owen Castellano,Politics,blue
1900000000013999189,3000006466,hhaddad,"@eandersen Same experience here, honestly thought it was just me.",,eandersen,2025-09-03T04:35:28.000Z,46,4,6,0,9,962,43,706,False,Documentary Filmmaker. Writing about it as I go. Opinions subject to change.,"São Paulo, Brazil",pt,True,3000244396,1900000000002477950,replied_to,Female,35-44,Latin America,ML-inferred (profile+text model),1900000000002477950,Hassan Haddad,Education,none
1900000000013582763,3000216374,theokri63,"RT @dmitriiyer: If you work anywhere near a downtown office-to-residential conversion, the next couple of weeks matters more than usual. Cobblestone Land Trust is setting the pace and everyone else is reacting.",Housing;Homebuying,,2025-09-03T04:44:04.000Z,7,1,0,0,1,946,1098,149,False,"Community Organizer. Slow to reply, fast to overthink.","Toronto, Canada",en,False,,1900000000003884939,retweeted,Female,18-24,North America,self-reported (onboarding survey),1900000000013582763,Theo Kristiansen,Real Estate,none
1900000000013009996,3000042911,tenzinandersen,RT @sarai.diallo: Can we talk about a new running PR for a second? More people than you'd think are dealing with this and nobody has a clean answer yet.,,,2025-09-03T04:49:15.000Z,53,3,16,0,8,1453,1267,491,False,Nurse Practitioner. Trying to make things a little better.,"Melbourne, Australia",en,False,,1900000000009440030,retweeted,Male,25-34,Asia-Pacific,ML-inferred (profile+text model),1900000000013009996,Tenzin Andersen,Fitness & Wellness,none
1900000000004717639,3000002614,miloaoki,"40.7% is doing a lot of work in this thread, but the underlying point about a cat's 3am zoomies still stands.",Pets,,2025-09-03T05:19:39.000Z,6,0,0,0,0,724,351,140,False,Startup Founder. Occasionally I know what I'm talking about. Coffee-powered.,"Denver, CO",en,False,,1900000000001635121,quoted,Female,18-24,North America,ML-inferred (profile+text model),1900000000004717639,Milo Aoki,Pets & Animals,none
1900000000000161734,3000036120,owensuzuki,"RT @anya.marchetti: Just spent an hour reading about a construction permitting backlog. Three things stood out: cost, adoption speed, and how Northstar Realty is positioning against everyone else.",,,2025-09-03T06:05:29.000Z,85,18,5,1,15,2750,2891,1262,True,"Urban Planner. Two kids, one dog, zero free time. Views are my own.","Zurich, Switzerland",de,False,,1900000000000007608,retweeted,Female,35-44,Europe,third-party data panel,1900000000000161734,Owen Suzuki,Real Estate,blue
1900000000002578519,3000215036,naomi_havel,@noorgir55 Can you share where the 38.8% figure came from?,RenewableEnergy,noorgir55,2025-09-03T06:24:02.000Z,57,2,19,5,2,3862,988,70,False,Stand-up Comedian. Writing about it as I go. she/her,"Manila, Philippines",en,True,3000215546,1900000000000800748,replied_to,Female,45-54,Asia-Pacific,inferred from engagement graph,1900000000000800748,Naomi Havel,Climate & Energy,none
